,geometry,centroid,centroid_x,centroid_y,zone_label
491,"POLYGON ((-73.9015395384945 40.720312561728264, -73.89147700825403 40.72021635811231, -73.89134996328366 40.72787229244629, -73.90141364619694 40.72796852189383, -73.9015395384945 40.720312561728264))",POINT (-73.89644503947186 40.72409250665504),-73.89644503947186,40.72409250665504,269
492,"POLYGON ((-73.90141364619694 40.72796852189383, -73.89134996328366 40.72787229244629, -73.89122286946782 40.735528216264925, -73.90128770549688 40.73562447154989, -73.90141364619694 40.72796852189383))",POINT (-73.89631854652528 40.731748448668206),-73.89631854652528,40.731748448668206,270
493,"POLYGON ((-73.90128770549688 40.73562447154989, -73.89122286946782 40.735528216264925, -73.89109572678521 40.74318412956768, -73.90116171637324 40.743280410695945, -73.90128770549688 40.73562447154989))",POINT (-73.89619200494413 40.739404380168715),-73.89619200494413,40.739404380168715,271
494,"POLYGON ((-73.90116171637324 40.743280410695945, -73.89109572678521 40.74318412956768, -73.89096853521455 40.75084003235399, -73.90103567880489 40.75093633933139, -73.90116171637324 40.743280410695945))",POINT (-73.89606541470721 40.747060301155976),-73.89606541470721,40.747060301155976,272
495,"POLYGON ((-73.90103567880489 40.75093633933139, -73.89096853521455 40.75084003235399, -73.89084129473453 40.75849592462331, -73.90090959277074 40.75859225745571, -73.90103567880489 40.75093633933139))",POINT (-73.89593877579331 40.754716211629464),-73.89593877579331,40.754716211629464,273
496,"POLYGON ((-73.90090959277074 40.75859225745571, -73.89084129473453 40.75849592462331, -73.89071400532382 40.76615180637508, -73.90078345824965 40.766248165068326, -73.90090959277074 40.75859225745571))",POINT (-73.89581208818119 40.76237211158859),-73.89581208818119,40.76237211158859,274
497,"POLYGON ((-73.90078345824965 40.766248165068326, -73.89071400532382 40.76615180637508, -73.89058666696107 40.77380767760875, -73.90065727522048 40.77390406216873, -73.90078345824965 40.766248165068326))",POINT (-73.89568535184965 40.77002800103285),-73.89568535184965,40.77002800103285,275
498,"POLYGON ((-73.90065727522048 40.77390406216873, -73.89058666696107 40.77380767760875, -73.89045927962495 40.781463538323784, -73.90053104366207 40.781559948756346, -73.90065727522048 40.77390406216873))",POINT (-73.89555856677741 40.777683879961685),-73.89555856677741,40.777683879961685,276
502,"POLYGON ((-73.90015205759958 40.80452754543707, -73.8900768235626 40.80443105735151, -73.88994924011918 40.812086875986466, -73.90002563171235 40.81218338996812, -73.90015205759958 40.80452754543707))",POINT (-73.89505093865625 40.80830729051169),-73.89505093865625,40.80830729051169,277
503,"POLYGON ((-73.90002563171235 40.81218338996812, -73.88994924011918 40.812086875986466, -73.88982160759542 40.819742684100035, -73.89989915718989 40.819839223983664, -73.90002563171235 40.81218338996812))",POINT (-73.89492390956141 40.815963116855144),-73.89492390956141,40.815963116855144,278
504,"POLYGON ((-73.89989915718989 40.819839223983664, -73.88982160759542 40.819742684100035, -73.8896939259699 40.82739848169167, -73.89977263401096 40.82749504748314, -73.89989915718989 40.819839223983664))",POINT (-73.89479683159813 40.823618932679864),-73.89479683159813,40.823618932679864,279
505,"POLYGON ((-73.89977263401096 40.82749504748314, -73.8896939259699 40.82739848169167, -73.88956619522115 40.835054268760835, -73.89964606215429 40.835150860466044, -73.89977263401096 40.82749504748314))",POINT (-73.89466970474503 40.83127473798534),-73.89466970474503,40.83127473798534,280
506,"POLYGON ((-73.89964606215429 40.835150860466044, -73.88956619522115 40.835054268760835, -73.88943841532773 40.84271004530696, -73.89951944159864 40.84280666293181, -73.89964606215429 40.835150860466044))",POINT (-73.89454252898081 40.838930532770995),-73.89454252898081,40.838930532770995,281
507,"POLYGON ((-73.89951944159864 40.84280666293181, -73.88943841532773 40.84271004530696, -73.88931058626815 40.850365811329524, -73.89939277232273 40.850462454879896, -73.89951944159864 40.84280666293181))",POINT (-73.89441530428404 40.84658631703633),-73.89441530428404,40.84658631703633,282
508,"POLYGON ((-73.89939277232273 40.850462454879896, -73.88931058626815 40.850365811329524, -73.88918270802094 40.858021566827965, -73.89926605430526 40.858118236309764, -73.89939277232273 40.850462454879896))",POINT (-73.89428803063338 40.85424209078075),-73.89428803063338,40.85424209078075,283
509,"POLYGON ((-73.89926605430526 40.858118236309764, -73.88918270802094 40.858021566827965, -73.88905478056458 40.865677311801775, -73.8991392875249 40.86577400722089, -73.89926605430526 40.858118236309764))",POINT (-73.89416070800739 40.86189785400375),-73.89416070800739,40.86189785400375,284
510,"POLYGON ((-73.89287128520014 40.63600038658526, -73.88282145377025 40.63590359235496, -73.88269379690766 40.64355961631868, -73.8927447761292 40.64365643655123, -73.89287128520014 40.63600038658526))",POINT (-73.88778282842691 40.63978008084623),-73.88778282842691,40.63978008084623,285
512,"POLYGON ((-73.89261821844599 40.651312476007995, -73.88256609099199 40.65121562976733, -73.88243833600185 40.65887163270034, -73.89249161212939 40.658968504955, -73.89261821844599 40.651312476007995))",POINT (-73.8875285648162 40.6550921337905),-73.8875285648162,40.6550921337905,286
513,"POLYGON ((-73.89249161212939 40.658968504955, -73.88243833600185 40.65887163270034, -73.88231053191596 40.66652762511714, -73.89236495715825 40.666624523391675, -73.89249161212939 40.658968504955))",POINT (-73.88740135972463 40.66274814449344),-73.88740135972463,40.66274814449344,287
514,"POLYGON ((-73.89236495715825 40.666624523391675, -73.88231053191596 40.66652762511714, -73.88218267871295 40.67418360701718, -73.89223825351142 40.67428053131746, -73.89236495715825 40.666624523391675))",POINT (-73.88727410574732 40.670404144682855),-73.88727410574732,40.670404144682855,288
515,"POLYGON ((-73.89223825351142 40.67428053131746, -73.88218267871295 40.67418360701718, -73.88205477637145 40.68183957839988, -73.89211150116772 40.68193652873178, -73.89223825351142 40.67428053131746))",POINT (-73.88714680286292 40.678060134358155),-73.88714680286292,40.678060134358155,289
516,"POLYGON ((-73.89211150116772 40.68193652873178, -73.88205477637145 40.68183957839988, -73.88192682487006 40.689495539264705, -73.89198470010595 40.68959251563413, -73.89211150116772 40.68193652873178))",POINT (-73.88701945105022 40.685716113518794),-73.88701945105022,40.685716113518794,290
517,"POLYGON ((-73.89198470010595 40.68959251563413, -73.88192682487006 40.689495539264705, -73.88179882418743 40.69715148961108, -73.89185785030492 40.6972484920239, -73.89198470010595 40.68959251563413))",POINT (-73.88689205028793 40.693372082164224),-73.88689205028793,40.693372082164224,291
518,"POLYGON ((-73.89185785030492 40.6972484920239, -73.88179882418743 40.69715148961108, -73.88167077430211 40.704807429438446, -73.89173095174341 40.70490445790056, -73.89185785030492 40.6972484920239))",POINT (-73.88676460055467 40.70102804029386),-73.88676460055467,40.70102804029386,292
519,"POLYGON ((-73.89173095174341 40.70490445790056, -73.88167077430211 40.704807429438446, -73.8815426751927 40.71246335874624, -73.8916040044002 40.712560413263546, -73.89173095174341 40.70490445790056))",POINT (-73.8866371018292 40.70868398790716),-73.8866371018292,40.70868398790716,293
520,"POLYGON ((-73.8916040044002 40.712560413263546, -73.8815426751927 40.71246335874624, -73.88141452683777 40.720119277533925, -73.89147700825403 40.72021635811231, -73.8916040044002 40.712560413263546))",POINT (-73.88650955409014 40.716339925003574),-73.88650955409014,40.716339925003574,294
521,"POLYGON ((-73.89147700825403 40.72021635811231, -73.88141452683777 40.720119277533925, -73.88128632921585 40.727775185800915, -73.89134996328366 40.72787229244629, -73.89147700825403 40.72021635811231))",POINT (-73.88638195731617 40.72399585158254),-73.88638195731617,40.72399585158254,295
522,"POLYGON ((-73.89134996328366 40.72787229244629, -73.88128632921585 40.727775185800915, -73.8811580823055 40.73543108354668, -73.89122286946782 40.735528216264925, -73.89134996328366 40.72787229244629))",POINT (-73.88625431148597 40.73165176764351),-73.88625431148597,40.73165176764351,296
523,"POLYGON ((-73.89122286946782 40.735528216264925, -73.8811580823055 40.73543108354668, -73.88102978608524 40.743086970770634, -73.89109572678521 40.74318412956768, -73.89122286946782 40.735528216264925))",POINT (-73.88612661657808 40.739307673185905),-73.88612661657808,40.739307673185905,297
524,"POLYGON ((-73.89109572678521 40.74318412956768, -73.88102978608524 40.743086970770634, -73.88090144053356 40.75074284747225, -73.89096853521455 40.75084003235399, -73.89109572678521 40.74318412956768))",POINT (-73.88599887257115 40.746963568209196),-73.88599887257115,40.746963568209196,298
525,"POLYGON ((-73.89096853521455 40.75084003235399, -73.88090144053356 40.75074284747225, -73.88077304562898 40.75839871365096, -73.89084129473453 40.75849592462331, -73.89096853521455 40.75084003235399))",POINT (-73.8858710794438 40.7546194527128),-73.8858710794438,40.7546194527128,299
526,"POLYGON ((-73.89084129473453 40.75849592462331, -73.88077304562898 40.75839871365096, -73.88064460134999 40.76605456930619, -73.89071400532382 40.76615180637508, -73.89084129473453 40.75849592462331))",POINT (-73.8857432371746 40.7622753266962),-73.8857432371746,40.7622753266962,300
527,"POLYGON ((-73.89071400532382 40.76615180637508, -73.88064460134999 40.76605456930619, -73.88051610767502 40.77371041443744, -73.89058666696107 40.77380767760875, -73.89071400532382 40.76615180637508))",POINT (-73.88561534574212 40.76993119015882),-73.88561534574212,40.76993119015882,301
530,"POLYGON ((-73.89033184329408 40.78911938851962, -73.88025897205104 40.78902207312566, -73.88013033005889 40.79667788668153, -73.8902043579471 40.796775228195706, -73.89033184329408 40.78911938851962))",POINT (-73.88523137625057 40.79289871741653),-73.88523137625057,40.79289871741653,302
532,"POLYGON ((-73.8900768235626 40.80443105735151, -73.88000163858452 40.804333689711186, -73.87987289760633 40.81198948221408, -73.88994924011918 40.812086875986466, -73.8900768235626 40.80443105735151))",POINT (-73.8849751503797 40.80821034964103),-73.8849751503797,40.80821034964103,303
533,"POLYGON ((-73.88994924011918 40.812086875986466, -73.87987289760633 40.81198948221408, -73.87974410710272 40.81964526418964, -73.88982160759542 40.819742684100035, -73.88994924011918 40.812086875986466))",POINT (-73.88484696351685 40.81586614996745),-73.88484696351685,40.81586614996745,304
534,"POLYGON ((-73.88982160759542 40.819742684100035, -73.87974410710272 40.81964526418964, -73.87961526705206 40.827301035637326, -73.8896939259699 40.82739848169167, -73.88982160759542 40.819742684100035))",POINT (-73.88471872734033 40.82352193976923),-73.88471872734033,40.82352193976923,305
535,"POLYGON ((-73.8896939259699 40.82739848169167, -73.87961526705206 40.827301035637326, -73.87948637743268 40.83495679655661, -73.88956619522115 40.835054268760835, -73.8896939259699 40.82739848169167))",POINT (-73.88459044182862 40.83117771904585),-73.88459044182862,40.83117771904585,306
536,"POLYGON ((-73.88956619522115 40.835054268760835, -73.87948637743268 40.83495679655661, -73.87935743822295 40.8426125469469, -73.88943841532773 40.84271004530696, -73.88956619522115 40.835054268760835))",POINT (-73.88446210696019 40.838833487796734),-73.88446210696019,40.838833487796734,307
537,"POLYGON ((-73.88943841532773 40.84271004530696, -73.87935743822295 40.8426125469469, -73.87922844940121 40.85026828680769, -73.88931058626815 40.850365811329524, -73.88943841532773 40.84271004530696))",POINT (-73.88433372271345 40.846489246021356),-73.88433372271345,40.846489246021356,308
538,"POLYGON ((-73.88931058626815 40.850365811329524, -73.87922844940121 40.85026828680769, -73.87909941094577 40.857924016138405, -73.88918270802094 40.858021566827965, -73.88931058626815 40.850365811329524))",POINT (-73.88420528906683 40.854144993719174),-73.88420528906683,40.854144993719174,309
539,"POLYGON ((-73.88918270802094 40.858021566827965, -73.87909941094577 40.857924016138405, -73.8789703228349 40.86557973493852, -73.88905478056458 40.865677311801775, -73.88918270802094 40.858021566827965))",POINT (-73.88407680599873 40.861800730889634),-73.88407680599873,40.861800730889634,310
540,"POLYGON ((-73.88282145377025 40.63590359235496, -73.87277167137215 40.63580592376042, -73.87264286673924 40.64346192148708, -73.88269379690766 40.64355961631868, -73.88282145377025 40.63590359235496))",POINT (-73.87773244762629 40.6396828363733),-73.87773244762629,40.6396828363733,311
541,"POLYGON ((-73.88269379690766 40.64355961631868, -73.87264286673924 40.64346192148708, -73.87251401261238 40.65111790869276, -73.88256609099199 40.65121562976733, -73.88269379690766 40.64355961631868))",POINT (-73.87760419224117 40.64733884197905),-73.87760419224117,40.64733884197905,312
542,"POLYGON ((-73.88256609099199 40.65121562976733, -73.87251401261238 40.65111790869276, -73.8723851089701 40.65877388537685, -73.88243833600185 40.65887163270034, -73.88256609099199 40.65121562976733))",POINT (-73.87747588757179 40.654994837066475),-73.87747588757179,40.654994837066475,313
543,"POLYGON ((-73.88243833600185 40.65887163270034, -73.8723851089701 40.65877388537685, -73.8722561557908 40.666429851538815, -73.88231053191596 40.66652762511714, -73.88243833600185 40.65887163270034))",POINT (-73.87734753359678 40.66265082163502),-73.87734753359678,40.66265082163502,314
544,"POLYGON ((-73.88231053191596 40.66652762511714, -73.8722561557908 40.666429851538815, -73.87212715305296 40.67408580717809, -73.88218267871295 40.67418360701718, -73.88231053191596 40.66652762511714))",POINT (-73.87721913029468 40.67030679568413),-73.87721913029468,40.67030679568413,315
545,"POLYGON ((-73.88218267871295 40.67418360701718, -73.87212715305296 40.67408580717809, -73.87199810073504 40.68174175229407, -73.88205477637145 40.68183957839988, -73.88218267871295 40.67418360701718))",POINT (-73.87709067764396 40.67796275921321),-73.87709067764396,40.67796275921321,316
546,"POLYGON ((-73.88205477637145 40.68183957839988, -73.87199810073504 40.68174175229407, -73.87186899881544 40.689397686886274, -73.88192682487006 40.689495539264705, -73.88205477637145 40.68183957839988))",POINT (-73.87696217562325 40.685618712221725),-73.87696217562325,40.685618712221725,317
547,"POLYGON ((-73.88192682487006 40.689495539264705, -73.87186899881544 40.689397686886274, -73.8717398472726 40.69705361095406, -73.88179882418743 40.69715148961108, -73.88192682487006 40.689495539264705))",POINT (-73.876833624211 40.69327465470912),-73.876833624211,40.69327465470912,318
548,"POLYGON ((-73.88179882418743 40.69715148961108, -73.8717398472726 40.69705361095406, -73.87161064608489 40.70470952449689, -73.88167077430211 40.704807429438446, -73.88179882418743 40.69715148961108))",POINT (-73.87670502338578 40.7009305866748),-73.87670502338578,40.7009305866748,319
549,"POLYGON ((-73.88167077430211 40.704807429438446, -73.87161064608489 40.70470952449689, -73.87148139523073 40.71236542751423, -73.8815426751927 40.71246335874624, -73.88167077430211 40.704807429438446))",POINT (-73.876576373126 40.708586508118245),-73.876576373126,40.708586508118245,320
